Date,clean_text
2025-05-28 07:15:00,Google pushes out new Google Search widget for Android with custom shortcut icon
2025-04-25 12:15:00,Google launches battery replacement program for swollen Pixel 7a phones
2025-05-02 07:45:00,Google Messages undergoes massive layout fix : Here what has changed
2025-05-07 20:30:00,Could this hurt Google ? Apple is reportedly adding AI search engines to Safari
2025-10-10 08:15:00,Google Bets Its Smart Home Future On An Android - Like Strategy For Gemini
2025-04-24 07:00:00,"Google Gemini AI grows rapidly to 350M global users , but still trails ChatGPT and Meta AI | Technology News"
2025-04-26 00:30:00,Google Might Skip The Android 15 Update For Your TV
2025-10-08 21:15:00,Google launches Traditional Chinese version of AI Mode search
2025-03-13 05:30:00,"Google is planning to buy a startup that Facebook wanted to in 2022 ; and is now funded by Samsung , Intel , HP and RayBan"
2025-05-22 19:45:00,Google Claims AI Search Delivers  Quality Click Despite Traffic Loss
2025-08-08 18:15:00,Google Pixel 10 : New Big Leak Sheds Light on Its Powerful Features
2025-03-22 10:00:00,Google says a scam network made thousands of fake businesses on Google Maps to collect and sell user data
2025-03-17 20:30:00,Google Reportedly Taps MediaTek for Next - Gen AI Server Chips in NVIDIA Challenge
2025-08-28 15:15:00,Google Translate is ready to take on Duolingo with new language learning tools
2025-09-30 16:45:00,Google AI Mode Update Gives More Inspiring Visuals for Shopping Searches
2025-08-28 20:45:00,Google Is Upping Their Mind Control Efforts | The Daily Caller
2025-08-06 00:15:00,"  Too little , too late ? Google mocks Apple slow AI rollout"
2025-08-26 19:45:00,Google Will Soon Verify Developers or Block Their Android Apps
2025-06-03 09:45:00,Google big breakup : Why some say it should split before the courts make It
2025-09-22 19:00:00,Google faces antitrust déjà vu as US seeks to break up its digital advertising business
2025-10-10 06:30:00,Google says  likely over 100  affected by Oracle - linked hacking campaign | Technology News
2025-10-09 14:00:00,"Google Pixels gain DoD approval , joining Samsung and Apple in elite security circle"
2025-09-26 19:45:00,Google Ad Tech Under Fire : What the DOJ Wants a Judge to Do
2025-07-02 05:00:00,Pixel 10 Pro Series Specs Leaked Ahead Of August Launch : More Battery Power Coming ? 
2025-05-05 14:00:00,"Google Pay Offers Personal Loan Of Up To Rs 10 lakh ; Check Eligibility , Interest Rate ; How To Apply Online"
2025-04-17 17:30:00,Federal judge rules Google has illegal ad tech monopoly
2025-07-03 17:00:00,"Android TV adds new promoted sections to the Play Next screen , bringing it closer to Google TV"
2025-06-11 17:15:00,Google TV users with Nest Cams are getting an essential feature
2025-06-11 01:30:00,"Google Reader changes appearance , integrates with Google+"
2025-09-06 02:30:00,EU fines Google $3 . 5B over advertising technology practices
2025-10-09 15:15:00,Google TV Might Borrow This Divisive Netflix Feature
2025-05-29 12:30:00,"At Google I / O , the Company AI Vision Finally Came Into Focus"
2025-09-02 22:00:00,"Judge Rules Google Can Keep Chrome , but Must Stop Exclusive Search Deals"
2025-05-30 16:45:00,Google Maps falsely told drivers in Germany that roads across the country were closed
2025-03-25 17:45:00,"Android Auto 14 is steering Google Assistant out of the way , with Gemini taking the wheel"
2025-04-10 10:00:00,Google Workspace Flows AI Automation Feature Announced Alongside Other New AI Capabilities
2025-07-10 07:30:00,Google brings its AI - powered marketing tools to India after  Google tax  repeal
2025-07-27 19:15:00,Google supercharges the Android Search widget with wider release of AI Mode shortcut
2025-08-20 19:00:00,"Google signs Stephen Curry to pitch its Pixel , health , and AI gear"
2025-09-15 21:15:00,The Supreme Court is Google last hope to avoid an Epic reckoning in October
2025-05-14 23:30:00,Google Gemini AI is coming to Samsung and Sony earbuds
2025-08-11 22:30:00,Google - Salesforce Data Breach : Google Customer Data Exposed
2025-05-20 00:15:00,Google Is Announcing Gemini Support for These Devices Ahead of I / O 2025
2025-04-15 16:45:00,Japan hits Google with anti - monopoly accusations over Android phones
2025-06-06 09:30:00,What Google plans to do about online search antitrust decision | Explained
2025-03-12 14:15:00,Yanolja Announces Strategic AI Partnership with Google Cloud to Transform the Travel Industry
2025-08-29 11:00:00,Google adds iPhone - like  Calling Card to its Phone app
2025-05-03 19:30:00,"PSA : Google Gemini AI is coming to your kid device , but you can turn it off"
2025-08-29 17:45:00,Acer Made a Google TV Streamer Box ( And It Has Tons of Ports ) 
2025-03-31 04:15:00,Waze pulls major reporting tool from iOS app and plans to replace it with Gemini
2025-06-12 22:00:00,"Massive internet outage reported : Google , Cloudflare , Twitch all down"
2025-09-11 14:30:00,Accenture and Google Cloud collaborate with Eneva in Brazil
2025-06-12 21:15:00,Nintendo Switch Online Services Are Having Issues Right Now
2025-06-12 21:30:00,"Internet outages show signs of recovery as Spotify , Google and other popular online services are down for thousands of users"
2025-06-03 06:45:00,What if Google just broke itself up ? A tech insider makes the case . 
2025-08-23 17:15:00,"Pixel 10 Pro Fold isnt as slick as my Galaxy Z Fold 7 , but I still envy it"
2025-03-31 10:45:00,LTIMindtree extends partnership  with Google Cloud
2025-09-22 22:00:00,DOJ aims to break up Google ad business as antitrust case resumes
2025-07-03 05:45:00,Gmail users urged to check account immediately and make one important change
2025-08-21 04:00:00,Google Pixel 10 hands on : Pro experience without the Pro price
2025-07-02 04:30:00,Google ends recipe pilot that left creators fearing web - traffic hit
2025-08-21 19:30:00,Google to offer Gemini AI to U . S . government agencies for 47 cents
2025-04-03 04:45:00,Google Gemini executive Sissie Hsiao to step down
2025-03-27 21:30:00,Google supplies AI to defence contractor Lockheed Martin
2025-04-22 01:45:00,Bangkok Post - US urges curb of Google search dominance as AI looms
2025-05-20 21:00:00,Google announces SynthID Detector that identifies AI - generated content
2025-10-10 12:15:00,Ex - Google CEO Eric Schmidt has  killer  AI warning for everyone
2025-07-03 01:45:00,Revolutionize Home Security with Ulticam IQ Smart Cameras
2025-03-05 05:15:00,Google Chrome 134 . 0 . 6998 . 36 ( offline installer ) 
2025-07-12 23:30:00,Google Rolls Out Android Auto 14 . 5 To More Vehicles
2025-08-14 16:00:00,Google Search now lets you prioritize your favorite news sources
2025-07-03 00:45:00,"Day of Diddy Decision , AI Answers : Is It Morally Wrong to Pay for Sex ? "
2025-07-12 07:15:00,"Google expands creative AI tools in Pakistan with Veo 3 , Flow"
2025-07-23 04:00:00,"Google premium earbuds offer rich audio and powerful ANC , now available with a massive 55 % discount"
2025-07-28 14:45:00,"Google Pixel 10 Pro XL Leak : Specs , Features , and Release Date"
2025-09-08 19:30:00,Here How Often You Can Use Google Gemini Free Plan Each Day
2025-09-17 10:45:00,2 Older Pixel Phones Reportedly Suffer From Battery - Swelling Problems
2025-09-03 08:00:00,Google antitrust ruling : Why the search giant escaped major disruption
2025-07-29 07:30:00,Google launches new AI search feature in united kingdom 
2025-03-05 20:30:00,Google launches AI Mode and upgrades AI Overviews
2025-08-12 15:00:00,3 ways Google Chrome and Wallet just made shopping a whole lot easer
2025-03-25 02:45:00,Gemini can now answer your Google Maps questions
2025-08-21 19:45:00,Use Google Home ? Gemini will be your new assistant soon - what we know so far
2025-07-03 05:00:00,"Best phones under Rs 100 , 000 ( June - July 2025 ): Samsung Galaxy S24 Ultra , Apple iPhone 16 to Vivo X200 Pro"
2025-10-10 07:00:00,Google TV to get AI - based interactive features for enhanced learning and power efficiency
2025-04-22 04:00:00,Google plays the  China card  as it says DOJ proposed measures would harm US economy
2025-03-07 04:00:00,"Google removes over 180 apps from Play Store , here why"
2025-07-21 23:00:00,Google just teased its new flagship phone early - Here what weve gathered
2025-09-04 11:00:00,I captured these 100x Pro Res Zoom photos with the Pixel 10 Pro XL and the results blew me away
2025-03-28 17:15:00,"Google Ends Production of Nest Protect , Nest x Yale Lock - Here What You Need to Know"
2025-05-22 23:45:00,Google is reportedly facing an antitrust probe over its Character . AI deal . 
2025-04-02 08:00:00,"Google brings new travel - centric tools : AI Itineraries , hotel price alerts and more"
2025-04-03 22:15:00,Samsung TV Copilot to Replace Google Assistant
2025-03-11 23:30:00,Google : Were Working On That  Receiving Media  Issue in Messages
2025-09-25 23:00:00,Meta Reportedly Eyeing Gemini AI Technology For Ads . Google Stock Rises . 
2025-05-13 21:00:00,Google Messages celebrates 1 billion daily RCS chats with new security features
2025-04-24 23:30:00,Google ( GOOGL ) board authorizes an additional $70 billion to its buyback program
2025-09-24 05:00:00,Google turns AI setbacks into dominance in just one year
2025-05-05 13:15:00,Is your AI - generated answer actually an advertisement ? Google is turning chatbots into ad real estate
2025-07-08 22:15:00,You can get the Google Pixel 9 for just $549 today ! 
2025-05-10 15:15:00,5 apps Google cannot be allowed to ruin with AI
2025-03-27 23:30:00,Judge Excludes Apple from Google Antitrust Trial with $20 Billion Search Deal at Risk
2025-03-06 10:15:00,"National Retail Solutions ( NRS ) Announces Integration with Google , Helping Local Retailers Attract Shoppers"
2025-05-10 17:00:00,Google will pay Texas $1 . 4B in massive data collection settlement
2025-03-27 04:15:00,The March Workspace feature drop upgrades Gemini note - taking and translation tools
2025-07-11 02:30:00,Google Pixel 10 Pro Fold pops up on Geekbench
2025-05-31 00:00:00,Google and the U . S . Department of Justice clash in antitrust case
2025-09-19 00:30:00,Google Search confirms it does not support the results per page parameter
2025-03-05 06:15:00,"Alphabet Google urges US government to avoid breaking up firm , ET Telecom"
2025-10-09 17:45:00,Sundar Pichai Hails Google Quantum Scientists After Nobel Physics Win
2025-09-17 21:30:00,"Android 16 next big update brings auto - themed icons , and apps cant opt out"
2025-04-12 18:45:00,Google Highlights How Gmail Events Are Automatically Added to Calendar
2025-07-12 01:00:00,"Google hires Windsurf CEO Varun Mohan , others in latest AI talent deal"
2025-06-06 22:00:00,Google Going to Trial After Doing Something Super Sketchy to Android Users
2025-10-09 22:45:00,Gemini Enterprise is Here : Chat with Your Company Data
2025-04-09 12:15:00,Search what you see : Google AI Mode now combines Gemini and Lens for visual queries - Search what you see : Google AI Mode now combines Gemini and Lens for visual queries BusinessToday
2025-03-30 11:15:00,Google quietly rolls out Gemini 2 . 5 Pro to free users amid ChatGPT viral Ghibli moment
2025-05-28 06:30:00,"Google Pixel 9 Pro Fold available with Rs 20 , 000 discount : Check deal details here"
2025-03-25 13:00:00,The Google Pixel 9a mysterious delay may have just been explained
2025-09-10 09:45:00,Google scraps some cloud data transfer fees in EU and united kingdom 
2025-03-04 19:15:00,"Scram , Scammer : Android Update Can Flag Fraudulent Texts , Calls in Real Time"
2025-09-04 01:45:00,Google ordered to pay $425 million US for privacy violations in class - action case
2025-05-12 06:15:00,UniCredit partners with Google Cloud to accelerate digitisation across 13 markets
2025-09-02 22:30:00,"Google Ordered to Share Search Data With  Qualified Competitor to Remedy Antitrust Ruling , Keep Chrome"
2025-05-30 16:45:00,Google : Our users like advertising in AI search results
2025-05-07 20:30:00,"Google Gemini App Gets iPad Support , Homescreen Widget , More"
2025-09-26 08:30:00,"Google likely to be hit with first EU antitrust fine under new EU law , sources say"
2025-09-21 01:00:00,Make PerezHilton . com Your Google Preferred Source ! 
2025-03-10 05:00:00,"US asks Google to sell Chrome , end search engine monopoly"
2025-08-27 18:30:00,"Pixel 10 Pro XL Review : Value Beyond The AI Features ( With 10 And Pro , Too ) "
2025-04-09 15:30:00,"Google Workspace is getting a bunch of new AI features , including a boost to Docs"
2025-03-05 04:30:00,Google TV survey previews how Gemini Live is coming to the big screens
2025-07-03 05:45:00,"Google Workspace now lets you use custom AI Gems directly in Docs , Gmail , and more"
2025-08-11 22:00:00,College students in US and beyond to get Google AI Pro plan for free now
2025-04-27 18:30:00,Google ends software support for early Nest Learning Thermostats
2025-09-13 00:30:00,A Fix Is on the Way for the Google Home Notifications Bug on Pixel 10
2025-07-11 20:15:00,Google launches new AI marketing tools to supercharge business growth in SEA
2025-08-03 09:00:00,Today in Apple history : Google Eric Schmidt leaves Apple board
2025-05-23 21:45:00,You Can Make Google Translate Your iPhone Default Translation App
